id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
10743,baking powder;rolls/buns;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10744,chocolate;other vegetables;specialty chocolate,0.004,whole milk,0.458,0.003,0.750,1.638
10745,meat;pip fruit;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10746,coffee;meat;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10747,frankfurter;specialty bar;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10748,curd;soda;waffles,0.004,whole milk,0.458,0.003,0.750,1.638
10749,bottled beer;frozen meals;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10750,curd;pip fruit;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10751,citrus fruit;domestic eggs;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10752,fruit/vegetable juice;ham;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10753,other vegetables;pastry;pet care,0.004,whole milk,0.458,0.003,0.750,1.638
10754,coffee;cream cheese;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10755,meat;whipped/sour cream;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10756,butter;soda;waffles,0.004,whole milk,0.458,0.003,0.750,1.638
10757,fruit/vegetable juice;ice cream;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10758,brown bread;ice cream;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10759,citrus fruit;sliced cheese;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10760,canned beer;grapes;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10761,onions;sausage;yogurt,0.008,whole milk,0.458,0.006,0.750,1.638
10762,brown bread;chocolate;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10763,soda;soft cheese;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10764,beef;beverages;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10765,cat food;root vegetables;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10766,coffee;fruit/vegetable juice;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10767,oil;shopping bags;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10768,beef;frankfurter;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10769,citrus fruit;cream cheese;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10770,butter milk;frankfurter;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10771,misc. beverages;whipped/sour cream;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10772,coffee;newspapers;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10773,beef;meat;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10774,pork;soda;uht-milk,0.004,whole milk,0.458,0.003,0.750,1.638
10775,chewing gum;rolls/buns;yogurt,0.008,whole milk,0.458,0.006,0.750,1.638
10776,misc. beverages;root vegetables;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10777,pork;root vegetables;waffles,0.004,whole milk,0.458,0.003,0.750,1.638
10778,napkins;rolls/buns;white bread,0.004,whole milk,0.458,0.003,0.750,1.638
10779,oil;other vegetables;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10780,other vegetables;processed cheese;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10781,beef;frozen meals;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10782,bottled water;frankfurter;grapes,0.004,whole milk,0.458,0.003,0.750,1.638
10783,beef;dessert;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10784,bottled water;coffee;domestic eggs,0.004,whole milk,0.458,0.003,0.750,1.638
10785,bottled beer;citrus fruit;specialty chocolate,0.004,whole milk,0.458,0.003,0.750,1.638
10786,brown bread;pip fruit;pork,0.004,whole milk,0.458,0.003,0.750,1.638
10787,ice cream;shopping bags;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10788,root vegetables;soda;soft cheese,0.004,whole milk,0.458,0.003,0.750,1.638
10789,brown bread;meat;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10790,meat;newspapers;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10791,butter;cream cheese;other vegetables,0.008,whole milk,0.458,0.006,0.750,1.638
10792,grapes;soda;white bread,0.004,whole milk,0.458,0.003,0.750,1.638
10793,beef;hygiene articles;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10794,domestic eggs;frozen vegetables;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10795,frozen vegetables;other vegetables;pastry,0.008,whole milk,0.458,0.006,0.750,1.638
10796,domestic eggs;long life bakery product;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10797,bottled water;cream cheese;fruit/vegetable juice,0.004,whole milk,0.458,0.003,0.750,1.638
10798,citrus fruit;cream cheese;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10799,beef;beverages;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10800,baking powder;bottled water;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10801,brown bread;frankfurter;onions,0.004,whole milk,0.458,0.003,0.750,1.638
10802,beef;pip fruit;uht-milk,0.004,whole milk,0.458,0.003,0.750,1.638
10803,bottled beer;meat;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10804,canned beer;meat;newspapers,0.004,whole milk,0.458,0.003,0.750,1.638
10805,butter;root vegetables;white bread,0.004,whole milk,0.458,0.003,0.750,1.638
10806,butter;cream cheese;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10807,cat food;frankfurter;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10808,ice cream;other vegetables;sausage,0.008,whole milk,0.458,0.006,0.750,1.638
10809,canned beer;frankfurter;fruit/vegetable juice,0.004,whole milk,0.458,0.003,0.750,1.638
10810,coffee;curd;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10811,beef;pip fruit;pork,0.004,whole milk,0.458,0.003,0.750,1.638
10812,bottled water;root vegetables;sliced cheese,0.004,whole milk,0.458,0.003,0.750,1.638
10813,curd;uht-milk;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10814,brown bread;grapes;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10815,bottled beer;citrus fruit;frozen vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10816,canned beer;other vegetables;red/blush wine,0.004,whole milk,0.458,0.003,0.750,1.638
10817,dessert;sausage;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10818,bottled beer;bottled water;oil,0.004,whole milk,0.458,0.003,0.750,1.638
10819,ham;newspapers;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10820,butter;dessert;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10821,other vegetables;pickled vegetables;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10822,beef;salty snack;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10823,bottled water;coffee;uht-milk,0.004,whole milk,0.458,0.003,0.750,1.638
10824,bottled water;canned beer;grapes,0.004,whole milk,0.458,0.003,0.750,1.638
10825,curd;tropical fruit;uht-milk,0.004,whole milk,0.458,0.003,0.750,1.638
10826,bottled beer;detergent;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10827,ham;other vegetables;pork,0.004,whole milk,0.458,0.003,0.750,1.638
10828,canned beer;coffee;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10829,berries;coffee;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10830,bottled water;meat;other vegetables,0.008,whole milk,0.458,0.006,0.750,1.638
10831,newspapers;onions;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10832,waffles;whipped/sour cream;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10833,newspapers;sausage;white bread,0.004,whole milk,0.458,0.003,0.750,1.638
10834,bottled beer;onions;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10835,grapes;pork;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10836,ham;pastry;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10837,fruit/vegetable juice;hamburger meat;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10838,frozen meals;newspapers;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10839,canned beer;root vegetables;specialty chocolate,0.004,whole milk,0.458,0.003,0.750,1.638
10840,detergent;newspapers;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10841,bottled beer;meat;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10842,bottled water;grapes;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10843,meat;shopping bags;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10844,fruit/vegetable juice;napkins;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10845,butter;margarine;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10846,bottled beer;canned beer;hamburger meat,0.004,whole milk,0.458,0.003,0.750,1.638
10847,butter;chicken;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10848,sliced cheese;soda;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10849,bottled beer;hard cheese;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10850,hamburger meat;white bread;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10851,brown bread;candy;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10852,frozen meals;other vegetables;pork,0.004,whole milk,0.458,0.003,0.750,1.638
10853,ham;soda;specialty chocolate,0.004,whole milk,0.458,0.003,0.750,1.638
10854,beef;bottled beer;fruit/vegetable juice,0.004,whole milk,0.458,0.003,0.750,1.638
10855,butter;grapes;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10856,napkins;rolls/buns;waffles,0.004,whole milk,0.458,0.003,0.750,1.638
10857,coffee;domestic eggs;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10858,chocolate;fruit/vegetable juice;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10859,grapes;root vegetables;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10860,canned beer;cream cheese;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10861,butter;meat;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10862,citrus fruit;frozen vegetables;newspapers,0.004,whole milk,0.458,0.003,0.750,1.638
10863,fruit/vegetable juice;meat;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10864,meat;root vegetables;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10865,margarine;newspapers;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10866,frozen fish;tropical fruit;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10867,candy;canned beer;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10868,frozen vegetables;soda;uht-milk,0.004,whole milk,0.458,0.003,0.750,1.638
10869,butter;ham;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10870,bottled water;dessert;frozen vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10871,chicken;shopping bags;soda,0.008,whole milk,0.458,0.006,0.750,1.638
10872,bottled beer;cream cheese;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10873,bottled water;processed cheese;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10874,curd;hard cheese;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10875,frozen meals;napkins;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10876,canned fish;other vegetables;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10877,beef;canned beer;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10878,frankfurter;specialty chocolate;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10879,bottled water;chewing gum;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10880,curd;frankfurter;pastry,0.004,whole milk,0.458,0.003,0.750,1.638
10881,bottled beer;chicken;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10882,chicken;pastry;waffles,0.004,whole milk,0.458,0.003,0.750,1.638
10883,cream cheese;domestic eggs;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10884,other vegetables;salt;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10885,citrus fruit;pastry;pork,0.004,whole milk,0.458,0.003,0.750,1.638
10886,citrus fruit;ice cream;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10887,oil;other vegetables;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10888,bottled beer;domestic eggs;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10889,butter;pip fruit;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10890,brown bread;other vegetables;specialty bar,0.004,whole milk,0.458,0.003,0.750,1.638
10891,coffee;sausage;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10892,chocolate;citrus fruit;pastry,0.004,whole milk,0.458,0.003,0.750,1.638
10893,citrus fruit;pastry;waffles,0.004,whole milk,0.458,0.003,0.750,1.638
10894,brown bread;shopping bags;uht-milk,0.004,whole milk,0.458,0.003,0.750,1.638
10895,canned beer;curd;frankfurter,0.004,whole milk,0.458,0.003,0.750,1.638
10896,bottled water;frozen vegetables;pork,0.004,whole milk,0.458,0.003,0.750,1.638
10897,bottled beer;bottled water;long life bakery product,0.004,whole milk,0.458,0.003,0.750,1.638
10898,domestic eggs;hard cheese;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10899,rolls/buns;seasonal products;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10900,brown bread;rolls/buns;waffles,0.004,whole milk,0.458,0.003,0.750,1.638
10901,other vegetables;rolls/buns;salt,0.004,whole milk,0.458,0.003,0.750,1.638
10902,other vegetables;photo/film;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10903,bottled water;hard cheese;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10904,frozen meals;pastry;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10905,cat food;other vegetables;tropical fruit,0.008,whole milk,0.458,0.006,0.750,1.638
10906,shopping bags;soda;soft cheese,0.004,whole milk,0.458,0.003,0.750,1.638
10907,bottled water;cream cheese;napkins,0.004,whole milk,0.458,0.003,0.750,1.638
10908,berries;fruit/vegetable juice;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10909,canned beer;pork;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10910,hamburger meat;oil;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10911,berries;frankfurter;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10912,chocolate;cream cheese;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10913,hamburger meat;newspapers;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10914,flower (seeds);other vegetables;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10915,newspapers;soda;specialty chocolate,0.004,whole milk,0.458,0.003,0.750,1.638
10916,bottled water;newspapers;specialty bar,0.004,whole milk,0.458,0.003,0.750,1.638
10917,other vegetables;shopping bags;soft cheese,0.004,whole milk,0.458,0.003,0.750,1.638
10918,pasta;rolls/buns;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10919,bottled beer;curd;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10920,beef;long life bakery product;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10921,beef;fruit/vegetable juice;other vegetables,0.008,whole milk,0.458,0.006,0.750,1.638
10922,meat;pastry;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10923,bottled water;canned beer;sugar,0.004,whole milk,0.458,0.003,0.750,1.638
10924,canned beer;citrus fruit;hamburger meat,0.004,whole milk,0.458,0.003,0.750,1.638
10925,bottled beer;cat food;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10926,hamburger meat;oil;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10927,domestic eggs;margarine;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10928,sausage;waffles;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10929,candy;pork;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10930,frozen vegetables;napkins;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10931,brown bread;rolls/buns;uht-milk,0.004,whole milk,0.458,0.003,0.750,1.638
10932,beef;other vegetables;semi-finished bread,0.004,whole milk,0.458,0.003,0.750,1.638
10933,canned beer;citrus fruit;napkins,0.004,whole milk,0.458,0.003,0.750,1.638
10934,butter;curd;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10935,curd;grapes;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10936,bottled beer;cat food;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10937,cream cheese;hard cheese;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10938,canned beer;frozen vegetables;fruit/vegetable juice,0.004,whole milk,0.458,0.003,0.750,1.638
10939,processed cheese;root vegetables;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10940,domestic eggs;oil;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10941,frozen vegetables;rolls/buns;white bread,0.004,whole milk,0.458,0.003,0.750,1.638
10942,beef;frankfurter;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10943,pastry;rolls/buns;salty snack,0.004,whole milk,0.458,0.003,0.750,1.638
10944,citrus fruit;napkins;newspapers,0.004,whole milk,0.458,0.003,0.750,1.638
10945,beef;ice cream;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10946,hamburger meat;sausage;yogurt,0.008,whole milk,0.458,0.006,0.750,1.638
10947,frankfurter;hygiene articles;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10948,domestic eggs;margarine;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10949,domestic eggs;meat;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10950,butter;curd;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10951,candy;citrus fruit;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10952,canned beer;frozen vegetables;ham,0.004,whole milk,0.458,0.003,0.750,1.638
10953,canned beer;curd;domestic eggs,0.004,whole milk,0.458,0.003,0.750,1.638
10954,frozen vegetables;fruit/vegetable juice;pastry,0.004,whole milk,0.458,0.003,0.750,1.638
10955,rolls/buns;sausage;sugar,0.008,whole milk,0.458,0.006,0.750,1.638
10956,beef;other vegetables;sugar,0.004,whole milk,0.458,0.003,0.750,1.638
10957,dessert;domestic eggs;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10958,hamburger meat;other vegetables;waffles,0.004,whole milk,0.458,0.003,0.750,1.638
10959,bottled beer;chicken;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10960,beef;rolls/buns;specialty bar,0.004,whole milk,0.458,0.003,0.750,1.638
10961,beef;canned beer;other vegetables,0.008,whole milk,0.458,0.006,0.750,1.638
10962,ham;margarine;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
10963,brown bread;sausage;shopping bags,0.008,whole milk,0.458,0.006,0.750,1.638
10964,cat food;pastry;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
10965,bottled beer;bottled water;onions,0.004,whole milk,0.458,0.003,0.750,1.638
10966,beef;bottled beer;margarine,0.004,whole milk,0.458,0.003,0.750,1.638
10967,hygiene articles;root vegetables;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10968,candy;soda;yogurt,0.008,whole milk,0.458,0.006,0.750,1.638
10969,domestic eggs;specialty bar;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10970,canned beer;napkins;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10971,canned beer;oil;soda,0.004,whole milk,0.458,0.003,0.750,1.638
10972,citrus fruit;curd;pork,0.004,whole milk,0.458,0.003,0.750,1.638
10973,citrus fruit;ham;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10974,herbs;other vegetables;pork,0.004,whole milk,0.458,0.003,0.750,1.638
10975,chocolate;coffee;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10976,hamburger meat;pastry;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10977,butter;chicken;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10978,brown bread;frankfurter;yogurt,0.008,whole milk,0.458,0.006,0.750,1.638
10979,newspapers;sausage;whipped/sour cream,0.008,whole milk,0.458,0.006,0.750,1.638
10980,citrus fruit;rolls/buns;soft cheese,0.004,whole milk,0.458,0.003,0.750,1.638
10981,bottled water;chicken;curd,0.004,whole milk,0.458,0.003,0.750,1.638
10982,pork;rolls/buns;sugar,0.004,whole milk,0.458,0.003,0.750,1.638
10983,curd;sugar;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10984,bottled beer;chicken;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10985,citrus fruit;frozen vegetables;fruit/vegetable juice,0.004,whole milk,0.458,0.003,0.750,1.638
10986,beef;sliced cheese;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10987,canned beer;cream cheese;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
10988,bottled beer;hamburger meat;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10989,brown bread;coffee;domestic eggs,0.004,whole milk,0.458,0.003,0.750,1.638
10990,citrus fruit;pork;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10991,fruit/vegetable juice;shopping bags;tropical fruit,0.008,whole milk,0.458,0.006,0.750,1.638
10992,canned beer;newspapers;salty snack,0.004,whole milk,0.458,0.003,0.750,1.638
10993,candy;shopping bags;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
10994,bottled water;grapes;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
10995,beef;curd;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
10996,beef;napkins;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10997,frozen meals;pastry;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10998,pasta;rolls/buns;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
10999,berries;curd;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
11000,bottled water;ham;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
11001,margarine;napkins;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11002,candy;canned beer;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
11003,citrus fruit;other vegetables;seasonal products,0.004,whole milk,0.458,0.003,0.750,1.638
11004,citrus fruit;other vegetables;pickled vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
11005,packaged fruit/vegetables;sausage;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11006,berries;bottled water;frankfurter,0.004,whole milk,0.458,0.003,0.750,1.638
11007,frozen vegetables;pip fruit;pork,0.004,whole milk,0.458,0.003,0.750,1.638
11008,beverages;newspapers;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
11009,napkins;newspapers;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
11010,bottled beer;chocolate;other vegetables,0.008,whole milk,0.458,0.006,0.750,1.638
11011,beef;brown bread;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
11012,frozen vegetables;hamburger meat;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
11013,fruit/vegetable juice;meat;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
11014,napkins;other vegetables;uht-milk,0.004,whole milk,0.458,0.003,0.750,1.638
11015,cream cheese;hard cheese;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
11016,chocolate;pip fruit;pork,0.004,whole milk,0.458,0.003,0.750,1.638
11017,frozen vegetables;margarine;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
11018,bottled water;pip fruit;specialty chocolate,0.004,whole milk,0.458,0.003,0.750,1.638
11019,other vegetables;packaged fruit/vegetables;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11020,meat;rolls/buns;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
11021,canned beer;onions;root vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
11022,beverages;canned beer;soda,0.004,whole milk,0.458,0.003,0.750,1.638
11023,curd;hygiene articles;other vegetables,0.004,whole milk,0.458,0.003,0.750,1.638
11024,instant coffee;other vegetables;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11025,meat;other vegetables;white bread,0.004,whole milk,0.458,0.003,0.750,1.638
11026,bottled beer;ice cream;soda,0.004,whole milk,0.458,0.003,0.750,1.638
11027,candy;root vegetables;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
11028,beef;domestic eggs;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
11029,berries;curd;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11030,domestic eggs;oil;pork,0.004,whole milk,0.458,0.003,0.750,1.638
11031,frankfurter;misc. beverages;soda,0.004,whole milk,0.458,0.003,0.750,1.638
11032,bottled water;canned beer;meat,0.004,whole milk,0.458,0.003,0.750,1.638
11033,brown bread;margarine;sausage,0.004,whole milk,0.458,0.003,0.750,1.638
11034,beverages;pork;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11035,berries;frozen vegetables;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11036,canned beer;tropical fruit;waffles,0.004,whole milk,0.458,0.003,0.750,1.638
11037,beverages;soda;yogurt,0.008,whole milk,0.458,0.006,0.750,1.638
11038,brown bread;butter milk;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
11039,bottled water;ham;shopping bags,0.004,whole milk,0.458,0.003,0.750,1.638
11040,chewing gum;sausage;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11041,cream cheese;tropical fruit;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
11042,coffee;domestic eggs;pork,0.004,whole milk,0.458,0.003,0.750,1.638
11043,bottled beer;shopping bags;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
11044,long life bakery product;meat;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
11045,root vegetables;specialty chocolate;tropical fruit,0.004,whole milk,0.458,0.003,0.750,1.638
11046,fruit/vegetable juice;tropical fruit;uht-milk,0.004,whole milk,0.458,0.003,0.750,1.638
11047,bottled beer;chewing gum;rolls/buns,0.004,whole milk,0.458,0.003,0.750,1.638
11048,citrus fruit;grapes;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11049,cream cheese;onions;soda,0.004,whole milk,0.458,0.003,0.750,1.638
11050,berries;bottled beer;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
11051,bottled water;butter milk;pastry,0.004,whole milk,0.458,0.003,0.750,1.638
11052,flour;soda;whipped/sour cream,0.004,whole milk,0.458,0.003,0.750,1.638
11053,bottled beer;cream cheese;newspapers,0.004,whole milk,0.458,0.003,0.750,1.638
11054,bottled water;grapes;other vegetables,0.008,whole milk,0.458,0.006,0.750,1.638
11055,herbs;pastry;yogurt,0.004,whole milk,0.458,0.003,0.750,1.638
11056,frankfurter;other vegetables;soft cheese,0.004,whole milk,0.458,0.003,0.750,1.638
11057,canned beer;meat;pip fruit,0.004,whole milk,0.458,0.003,0.750,1.638
11058,condensed milk;other vegetables;pastry,0.004,whole milk,0.458,0.003,0.750,1.638
11059,canned beer;hamburger meat;pastry,0.004,whole milk,0.458,0.003,0.750,1.638
11060,ice cream;pip fruit;soda,0.004,whole milk,0.458,0.003,0.750,1.638
