id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
651,płatki owsiane;mleko,0.079,chleb pełnoziarnisty,0.414,0.029,0.367,0.887
652,ser żółty;kurczak,0.065,mleko,0.434,0.025,0.385,0.886
653,ziemniaki;kurczak,0.065,jogurt naturalny,0.434,0.025,0.385,0.886
654,jabłka,0.407,makaron pełnoziarnisty,0.183,0.066,0.162,0.886
655,pomidory;jabłka,0.057,ogórki,0.396,0.020,0.351,0.886
656,jogurt naturalny;makaron pełnoziarnisty,0.057,ogórki,0.396,0.020,0.351,0.886
657,ziemniaki;jajka,0.177,ogórki,0.396,0.062,0.350,0.885
658,mleko;makaron pełnoziarnisty,0.071,chleb pełnoziarnisty,0.414,0.026,0.366,0.885
659,oliwa z oliwek;mleko,0.075,jabłka,0.407,0.027,0.360,0.885
660,ogórki;makaron pełnoziarnisty,0.070,płatki owsiane,0.210,0.013,0.186,0.884
661,jabłka;jajka,0.167,płatki owsiane,0.210,0.031,0.186,0.884
662,banany,0.389,kurczak,0.192,0.066,0.170,0.884
663,jabłka;ryż brązowy,0.175,ziemniaki,0.401,0.062,0.354,0.884
664,ser żółty;kurczak,0.065,ziemniaki,0.401,0.023,0.354,0.882
665,pomidory;ryż brązowy,0.063,chleb pełnoziarnisty,0.414,0.023,0.365,0.882
666,ser żółty;makaron pełnoziarnisty,0.063,jajka,0.432,0.024,0.381,0.882
667,ser żółty;makaron pełnoziarnisty,0.063,ogórki,0.396,0.022,0.349,0.882
668,ryż brązowy;banany,0.149,jogurt naturalny,0.434,0.057,0.383,0.881
669,ziemniaki;mleko,0.178,banany,0.389,0.061,0.343,0.881
670,jogurt naturalny;mleko,0.184,jajka,0.432,0.070,0.380,0.881
671,ziemniaki;oliwa z oliwek,0.071,kurczak,0.192,0.012,0.169,0.880
672,jogurt naturalny;mleko,0.184,banany,0.389,0.063,0.342,0.880
673,oliwa z oliwek;jogurt naturalny,0.085,ziemniaki,0.401,0.030,0.353,0.880
674,banany;kurczak,0.066,ogórki,0.396,0.023,0.348,0.880
675,banany;mleko,0.165,jogurt naturalny,0.434,0.063,0.382,0.880
676,mleko;kurczak,0.068,ser żółty,0.418,0.025,0.368,0.880
677,chleb pełnoziarnisty;kurczak,0.076,banany,0.389,0.026,0.342,0.879
678,pomidory;chleb pełnoziarnisty,0.076,banany,0.389,0.026,0.342,0.879
679,jogurt naturalny;banany,0.156,ziemniaki,0.401,0.055,0.353,0.879
680,jajka;jogurt naturalny,0.180,oliwa z oliwek,0.196,0.031,0.172,0.879
681,ser żółty;chleb pełnoziarnisty,0.160,jogurt naturalny,0.434,0.061,0.381,0.878
682,oliwa z oliwek;jabłka,0.066,chleb pełnoziarnisty,0.414,0.024,0.364,0.878
683,oliwa z oliwek;pomidory,0.042,jogurt naturalny,0.434,0.016,0.381,0.878
684,ogórki;mleko,0.162,makaron pełnoziarnisty,0.183,0.026,0.160,0.877
685,chleb pełnoziarnisty;jogurt naturalny,0.169,jajka,0.432,0.064,0.379,0.877
686,jabłka;ser żółty,0.163,płatki owsiane,0.210,0.030,0.184,0.876
687,jajka;banany,0.157,jabłka,0.407,0.056,0.357,0.876
688,płatki owsiane;ogórki,0.074,ziemniaki,0.401,0.026,0.351,0.876
689,jabłka;ogórki,0.150,mleko,0.434,0.057,0.380,0.876
690,ziemniaki;pomidory,0.075,ogórki,0.396,0.026,0.347,0.875
691,jabłka;płatki owsiane,0.082,ser żółty,0.418,0.030,0.366,0.875
692,jabłka;płatki owsiane,0.082,jajka,0.432,0.031,0.378,0.875
693,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,oliwa z oliwek,0.196,0.012,0.171,0.875
694,oliwa z oliwek;chleb pełnoziarnisty,0.075,makaron pełnoziarnisty,0.183,0.012,0.160,0.874
695,jabłka;ogórki,0.150,makaron pełnoziarnisty,0.183,0.024,0.160,0.874
696,jabłka;ser żółty,0.163,chleb pełnoziarnisty,0.414,0.059,0.362,0.874
697,ryż brązowy;mleko,0.181,pomidory,0.196,0.031,0.171,0.874
698,oliwa z oliwek;chleb pełnoziarnisty,0.075,ryż brązowy,0.412,0.027,0.360,0.874
699,jabłka;jajka,0.167,kurczak,0.192,0.028,0.168,0.873
700,jogurt naturalny;kurczak,0.076,jabłka,0.407,0.027,0.355,0.873
701,banany;kurczak,0.066,jogurt naturalny,0.434,0.025,0.379,0.873
702,chleb pełnoziarnisty;kurczak,0.076,oliwa z oliwek,0.196,0.013,0.171,0.873
703,ryż brązowy;ogórki,0.169,jabłka,0.407,0.060,0.355,0.872
704,jajka;mleko,0.171,banany,0.389,0.058,0.339,0.872
705,oliwa z oliwek;jajka,0.071,płatki owsiane,0.210,0.013,0.183,0.872
706,mleko;makaron pełnoziarnisty,0.071,płatki owsiane,0.210,0.013,0.183,0.872
707,ziemniaki;makaron pełnoziarnisty,0.062,jabłka,0.407,0.022,0.355,0.872
708,chleb pełnoziarnisty;ogórki,0.163,makaron pełnoziarnisty,0.183,0.026,0.160,0.872
709,jabłka;chleb pełnoziarnisty,0.162,ser żółty,0.418,0.059,0.364,0.871
710,płatki owsiane;mleko,0.079,jabłka,0.407,0.028,0.354,0.871
711,oliwa z oliwek;jabłka,0.066,ser żółty,0.418,0.024,0.364,0.870
712,pomidory;banany,0.066,ziemniaki,0.401,0.023,0.348,0.869
713,oliwa z oliwek;jajka,0.071,banany,0.389,0.024,0.338,0.869
714,mleko;makaron pełnoziarnisty,0.071,banany,0.389,0.024,0.338,0.869
715,ziemniaki;oliwa z oliwek,0.071,banany,0.389,0.024,0.338,0.869
716,ziemniaki;płatki owsiane,0.080,jajka,0.432,0.030,0.375,0.868
717,jabłka;ogórki,0.150,kurczak,0.192,0.025,0.167,0.868
718,jabłka;makaron pełnoziarnisty,0.066,kurczak,0.192,0.011,0.167,0.868
719,ziemniaki;banany,0.146,jogurt naturalny,0.434,0.055,0.377,0.868
720,ryż brązowy;mleko,0.181,ziemniaki,0.401,0.063,0.348,0.868
721,płatki owsiane;makaron pełnoziarnisty,0.046,ziemniaki,0.401,0.016,0.348,0.867
722,oliwa z oliwek;banany,0.069,ziemniaki,0.401,0.024,0.348,0.867
723,jajka;kurczak,0.080,ser żółty,0.418,0.029,0.363,0.867
724,oliwa z oliwek;jogurt naturalny,0.085,jabłka,0.407,0.030,0.353,0.867
725,ziemniaki;ogórki,0.153,pomidory,0.196,0.026,0.170,0.867
726,jajka;makaron pełnoziarnisty,0.067,ogórki,0.396,0.023,0.343,0.867
727,pomidory;makaron pełnoziarnisty,0.042,ryż brązowy,0.412,0.015,0.357,0.867
728,ser żółty;jajka,0.176,płatki owsiane,0.210,0.032,0.182,0.866
729,jabłka;ryż brązowy,0.175,ogórki,0.396,0.060,0.343,0.866
730,ziemniaki;jogurt naturalny,0.165,płatki owsiane,0.210,0.030,0.182,0.866
731,ryż brązowy;makaron pełnoziarnisty,0.067,chleb pełnoziarnisty,0.414,0.024,0.358,0.865
732,ziemniaki;jajka,0.177,ser żółty,0.418,0.064,0.362,0.865
733,jabłka;jogurt naturalny,0.177,oliwa z oliwek,0.196,0.030,0.169,0.865
734,ziemniaki;jajka,0.177,oliwa z oliwek,0.196,0.030,0.169,0.865
735,jogurt naturalny;mleko,0.184,ogórki,0.396,0.063,0.342,0.865
736,ogórki;mleko,0.162,jabłka,0.407,0.057,0.352,0.865
737,oliwa z oliwek;chleb pełnoziarnisty,0.075,jajka,0.432,0.028,0.373,0.864
738,ziemniaki;płatki owsiane,0.080,jogurt naturalny,0.434,0.030,0.375,0.864
739,oliwa z oliwek;makaron pełnoziarnisty,0.036,ser żółty,0.418,0.013,0.361,0.864
740,chleb pełnoziarnisty;jogurt naturalny,0.169,ser żółty,0.418,0.061,0.361,0.864
741,jajka;banany,0.157,kurczak,0.192,0.026,0.166,0.863
742,ser żółty;banany,0.163,jogurt naturalny,0.434,0.061,0.374,0.862
743,jabłka;jajka,0.167,banany,0.389,0.056,0.335,0.862
744,oliwa z oliwek;jogurt naturalny,0.085,ogórki,0.396,0.029,0.341,0.862
745,ser żółty;ogórki,0.172,jajka,0.432,0.064,0.372,0.861
746,ziemniaki;makaron pełnoziarnisty,0.062,ryż brązowy,0.412,0.022,0.355,0.861
747,jabłka;banany,0.160,oliwa z oliwek,0.196,0.027,0.169,0.861
748,ziemniaki;chleb pełnoziarnisty,0.164,ser żółty,0.418,0.059,0.360,0.861
749,chleb pełnoziarnisty;banany,0.158,jogurt naturalny,0.434,0.059,0.373,0.860
750,oliwa z oliwek;ser żółty,0.075,jogurt naturalny,0.434,0.028,0.373,0.860
751,ziemniaki;pomidory,0.075,mleko,0.434,0.028,0.373,0.860
752,jajka;kurczak,0.080,jabłka,0.407,0.028,0.350,0.860
753,oliwa z oliwek;ryż brązowy,0.070,jajka,0.432,0.026,0.371,0.860
754,ryż brązowy;makaron pełnoziarnisty,0.067,mleko,0.434,0.025,0.373,0.860
755,ziemniaki;mleko,0.178,ryż brązowy,0.412,0.063,0.354,0.859
756,ser żółty;kurczak,0.065,ryż brązowy,0.412,0.023,0.354,0.859
757,jajka;jogurt naturalny,0.180,chleb pełnoziarnisty,0.414,0.064,0.356,0.859
758,ser żółty;jajka,0.176,kurczak,0.192,0.029,0.165,0.858
759,jabłka;ogórki,0.150,płatki owsiane,0.210,0.027,0.180,0.857
760,chleb pełnoziarnisty;banany,0.158,kurczak,0.192,0.026,0.165,0.857
761,jajka;makaron pełnoziarnisty,0.067,ser żółty,0.418,0.024,0.358,0.857
762,pomidory;płatki owsiane,0.045,banany,0.389,0.015,0.333,0.857
763,ziemniaki;jogurt naturalny,0.165,banany,0.389,0.055,0.333,0.857
764,oliwa z oliwek;płatki owsiane,0.045,banany,0.389,0.015,0.333,0.857
765,ziemniaki;mleko,0.178,płatki owsiane,0.210,0.032,0.180,0.856
766,oliwa z oliwek;ryż brązowy,0.070,mleko,0.434,0.026,0.371,0.856
767,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,mleko,0.434,0.026,0.371,0.856
768,ogórki;makaron pełnoziarnisty,0.070,mleko,0.434,0.026,0.371,0.856
769,pomidory;jajka,0.070,ziemniaki,0.401,0.024,0.343,0.855
770,oliwa z oliwek;ryż brązowy,0.070,ziemniaki,0.401,0.024,0.343,0.855
771,ogórki,0.396,kurczak,0.192,0.065,0.164,0.855
772,pomidory;ser żółty,0.065,chleb pełnoziarnisty,0.414,0.023,0.354,0.855
773,mleko;makaron pełnoziarnisty,0.071,ryż brązowy,0.412,0.025,0.352,0.855
774,płatki owsiane;makaron pełnoziarnisty,0.046,jabłka,0.407,0.016,0.348,0.855
775,płatki owsiane;kurczak,0.046,jabłka,0.407,0.016,0.348,0.855
776,oliwa z oliwek;ryż brązowy,0.070,ser żółty,0.418,0.025,0.357,0.854
777,płatki owsiane;ryż brązowy,0.070,ser żółty,0.418,0.025,0.357,0.854
778,jabłka;ogórki,0.150,chleb pełnoziarnisty,0.414,0.053,0.353,0.853
779,jabłka;jajka,0.167,chleb pełnoziarnisty,0.414,0.059,0.353,0.853
780,chleb pełnoziarnisty;kurczak,0.076,ziemniaki,0.401,0.026,0.342,0.853
781,pomidory;chleb pełnoziarnisty,0.076,ziemniaki,0.401,0.026,0.342,0.853
782,ryż brązowy;makaron pełnoziarnisty,0.067,płatki owsiane,0.210,0.012,0.179,0.853
783,jogurt naturalny;makaron pełnoziarnisty,0.057,jajka,0.432,0.021,0.368,0.853
784,ryż brązowy;jogurt naturalny,0.172,banany,0.389,0.057,0.331,0.852
785,banany;makaron pełnoziarnisty,0.057,ryż brązowy,0.412,0.020,0.351,0.852
786,płatki owsiane;kurczak,0.046,jogurt naturalny,0.434,0.017,0.370,0.852
787,pomidory;mleko,0.082,ziemniaki,0.401,0.028,0.341,0.852
788,jajka;banany,0.157,mleko,0.434,0.058,0.369,0.851
789,ziemniaki;mleko,0.178,ogórki,0.396,0.060,0.337,0.851
790,jabłka;makaron pełnoziarnisty,0.066,oliwa z oliwek,0.196,0.011,0.167,0.850
791,ogórki;banany,0.156,pomidory,0.196,0.026,0.167,0.850
792,jajka;chleb pełnoziarnisty,0.180,pomidory,0.196,0.030,0.167,0.850
793,ser żółty;płatki owsiane,0.078,pomidory,0.196,0.013,0.167,0.850
794,płatki owsiane;jogurt naturalny,0.079,jajka,0.432,0.029,0.367,0.850
795,pomidory;jabłka,0.057,mleko,0.434,0.021,0.368,0.849
796,jajka;mleko,0.171,jabłka,0.407,0.059,0.345,0.848
797,oliwa z oliwek;ogórki,0.063,ryż brązowy,0.412,0.022,0.349,0.848
798,jajka,0.432,makaron pełnoziarnisty,0.183,0.067,0.155,0.848
799,jabłka;mleko,0.170,ogórki,0.396,0.057,0.335,0.847
800,ziemniaki;kurczak,0.065,ser żółty,0.418,0.023,0.354,0.847
801,jabłka;płatki owsiane,0.082,banany,0.389,0.027,0.329,0.846
802,jabłka;kurczak,0.066,ryż brązowy,0.412,0.023,0.348,0.846
803,jogurt naturalny;banany,0.156,jajka,0.432,0.057,0.365,0.846
804,jogurt naturalny;kurczak,0.076,banany,0.389,0.025,0.329,0.846
805,chleb pełnoziarnisty;ogórki,0.163,pomidory,0.196,0.027,0.166,0.845
806,ser żółty;mleko,0.194,makaron pełnoziarnisty,0.183,0.030,0.155,0.845
807,ziemniaki,0.401,makaron pełnoziarnisty,0.183,0.062,0.155,0.845
808,ryż brązowy;kurczak,0.060,jogurt naturalny,0.434,0.022,0.367,0.845
809,jabłka,0.407,kurczak,0.192,0.066,0.162,0.845
810,ziemniaki,0.401,kurczak,0.192,0.065,0.162,0.844
811,oliwa z oliwek;jogurt naturalny,0.085,jajka,0.432,0.031,0.365,0.844
812,ser żółty;ogórki,0.172,jogurt naturalny,0.434,0.063,0.366,0.844
813,jabłka;chleb pełnoziarnisty,0.162,jajka,0.432,0.059,0.364,0.843
814,ogórki;makaron pełnoziarnisty,0.070,jabłka,0.407,0.024,0.343,0.842
815,jabłka;jogurt naturalny,0.177,banany,0.389,0.058,0.328,0.842
816,ser żółty;jogurt naturalny,0.175,chleb pełnoziarnisty,0.414,0.061,0.349,0.842
817,pomidory;ryż brązowy,0.063,ogórki,0.396,0.021,0.333,0.842
818,pomidory;płatki owsiane,0.045,ogórki,0.396,0.015,0.333,0.842
819,jabłka;jogurt naturalny,0.177,ogórki,0.396,0.059,0.333,0.842
820,ser żółty;płatki owsiane,0.078,ogórki,0.396,0.026,0.333,0.842
821,jabłka;makaron pełnoziarnisty,0.066,chleb pełnoziarnisty,0.414,0.023,0.348,0.842
822,jajka;kurczak,0.080,ziemniaki,0.401,0.027,0.337,0.842
823,ser żółty;mleko,0.194,oliwa z oliwek,0.196,0.032,0.165,0.842
824,oliwa z oliwek;mleko,0.075,ryż brązowy,0.412,0.026,0.347,0.841
825,pomidory;ryż brązowy,0.063,jogurt naturalny,0.434,0.023,0.365,0.841
826,płatki owsiane;ogórki,0.074,ser żółty,0.418,0.026,0.351,0.841
827,oliwa z oliwek;jogurt naturalny,0.085,płatki owsiane,0.210,0.015,0.176,0.840
828,jajka;ogórki,0.155,kurczak,0.192,0.025,0.161,0.840
829,chleb pełnoziarnisty;banany,0.158,pomidory,0.196,0.026,0.165,0.840
830,ziemniaki;banany,0.146,oliwa z oliwek,0.196,0.024,0.164,0.839
831,płatki owsiane;kurczak,0.046,banany,0.389,0.015,0.326,0.838
832,banany;kurczak,0.066,mleko,0.434,0.024,0.364,0.838
833,pomidory;banany,0.066,jogurt naturalny,0.434,0.024,0.364,0.838
834,ziemniaki;pomidory,0.075,chleb pełnoziarnisty,0.414,0.026,0.347,0.837
835,jajka;banany,0.157,jogurt naturalny,0.434,0.057,0.363,0.837
836,oliwa z oliwek;jogurt naturalny,0.085,makaron pełnoziarnisty,0.183,0.013,0.153,0.836
837,jajka;kurczak,0.080,banany,0.389,0.026,0.325,0.835
838,jogurt naturalny;makaron pełnoziarnisty,0.057,płatki owsiane,0.210,0.010,0.175,0.835
839,jabłka;banany,0.160,jogurt naturalny,0.434,0.058,0.363,0.835
840,płatki owsiane;jajka,0.080,jogurt naturalny,0.434,0.029,0.363,0.835
841,ser żółty;mleko,0.194,jajka,0.432,0.070,0.361,0.835
842,jogurt naturalny;banany,0.156,kurczak,0.192,0.025,0.160,0.835
843,ziemniaki;ser żółty,0.159,pomidory,0.196,0.026,0.164,0.834
844,pomidory;jogurt naturalny,0.074,banany,0.389,0.024,0.324,0.834
845,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,ryż brązowy,0.412,0.024,0.343,0.832
846,ogórki;makaron pełnoziarnisty,0.070,ryż brązowy,0.412,0.024,0.343,0.832
847,oliwa z oliwek;makaron pełnoziarnisty,0.036,jogurt naturalny,0.434,0.013,0.361,0.832
848,jabłka;płatki owsiane,0.082,ogórki,0.396,0.027,0.329,0.831
849,pomidory;ryż brązowy,0.063,płatki owsiane,0.210,0.011,0.175,0.831
850,oliwa z oliwek;makaron pełnoziarnisty,0.036,ziemniaki,0.401,0.012,0.333,0.831
851,oliwa z oliwek;mleko,0.075,ziemniaki,0.401,0.025,0.333,0.831
852,jabłka;makaron pełnoziarnisty,0.066,ziemniaki,0.401,0.022,0.333,0.831
853,pomidory;jabłka,0.057,ziemniaki,0.401,0.019,0.333,0.831
854,jajka;ryż brązowy,0.171,makaron pełnoziarnisty,0.183,0.026,0.152,0.831
855,płatki owsiane;chleb pełnoziarnisty,0.073,ogórki,0.396,0.024,0.329,0.830
856,pomidory;jogurt naturalny,0.074,jabłka,0.407,0.025,0.338,0.830
857,pomidory;jajka,0.070,ogórki,0.396,0.023,0.329,0.830
858,ziemniaki;pomidory,0.075,ser żółty,0.418,0.026,0.347,0.829
859,płatki owsiane;banany,0.067,jajka,0.432,0.024,0.358,0.829
860,płatki owsiane;jajka,0.080,oliwa z oliwek,0.196,0.013,0.162,0.829
861,ziemniaki;ryż brązowy,0.156,jogurt naturalny,0.434,0.056,0.359,0.827
862,płatki owsiane;ryż brązowy,0.070,jajka,0.432,0.025,0.357,0.827
863,jogurt naturalny;kurczak,0.076,chleb pełnoziarnisty,0.414,0.026,0.342,0.826
864,jabłka;chleb pełnoziarnisty,0.162,ogórki,0.396,0.053,0.327,0.826
865,ziemniaki;chleb pełnoziarnisty,0.164,kurczak,0.192,0.026,0.159,0.826
866,pomidory;ogórki,0.068,oliwa z oliwek,0.196,0.011,0.162,0.825
867,ser żółty;płatki owsiane,0.078,banany,0.389,0.025,0.321,0.824
868,ziemniaki;jogurt naturalny,0.165,ryż brązowy,0.412,0.056,0.339,0.824
869,ser żółty,0.418,makaron pełnoziarnisty,0.183,0.063,0.151,0.824
870,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,jogurt naturalny,0.434,0.025,0.357,0.823
871,pomidory;makaron pełnoziarnisty,0.042,jogurt naturalny,0.434,0.015,0.357,0.823
872,oliwa z oliwek;pomidory,0.042,mleko,0.434,0.015,0.357,0.823
873,ogórki;kurczak,0.065,ryż brązowy,0.412,0.022,0.338,0.822
874,ziemniaki;płatki owsiane,0.080,ogórki,0.396,0.026,0.325,0.821
875,ziemniaki;oliwa z oliwek,0.071,ryż brązowy,0.412,0.024,0.338,0.820
876,oliwa z oliwek;kurczak,0.047,banany,0.389,0.015,0.319,0.820
877,jogurt naturalny;kurczak,0.076,ziemniaki,0.401,0.025,0.329,0.820
878,jajka;chleb pełnoziarnisty,0.180,płatki owsiane,0.210,0.031,0.172,0.820
879,płatki owsiane;ogórki,0.074,ryż brązowy,0.412,0.025,0.338,0.820
880,jajka;chleb pełnoziarnisty,0.180,makaron pełnoziarnisty,0.183,0.027,0.150,0.820
881,jajka;chleb pełnoziarnisty,0.180,jogurt naturalny,0.434,0.064,0.356,0.819
882,pomidory;płatki owsiane,0.045,mleko,0.434,0.016,0.356,0.819
883,oliwa z oliwek;ogórki,0.063,jabłka,0.407,0.021,0.333,0.819
884,pomidory;banany,0.066,jabłka,0.407,0.022,0.333,0.819
885,ryż brązowy;makaron pełnoziarnisty,0.067,ziemniaki,0.401,0.022,0.328,0.819
886,jogurt naturalny;kurczak,0.076,mleko,0.434,0.027,0.355,0.819
887,jabłka;makaron pełnoziarnisty,0.066,banany,0.389,0.021,0.318,0.818
888,płatki owsiane;jogurt naturalny,0.079,ser żółty,0.418,0.027,0.342,0.818
889,jajka;ogórki,0.155,jogurt naturalny,0.434,0.055,0.355,0.818
890,ziemniaki;makaron pełnoziarnisty,0.062,mleko,0.434,0.022,0.355,0.818
891,mleko;kurczak,0.068,jajka,0.432,0.024,0.353,0.817
892,ser żółty;jogurt naturalny,0.175,oliwa z oliwek,0.196,0.028,0.160,0.816
893,mleko,0.434,kurczak,0.192,0.068,0.157,0.816
894,ogórki;jogurt naturalny,0.162,ziemniaki,0.401,0.053,0.327,0.816
895,ziemniaki;kurczak,0.065,ogórki,0.396,0.021,0.323,0.816
896,ser żółty;kurczak,0.065,jogurt naturalny,0.434,0.023,0.354,0.815
897,ser żółty;mleko,0.194,pomidory,0.196,0.031,0.160,0.815
898,pomidory;mleko,0.082,banany,0.389,0.026,0.317,0.815
899,pomidory;chleb pełnoziarnisty,0.076,płatki owsiane,0.210,0.013,0.171,0.815
900,jajka;jogurt naturalny,0.180,banany,0.389,0.057,0.317,0.814
901,jabłka;jajka,0.167,mleko,0.434,0.059,0.353,0.814
902,banany;mleko,0.165,jajka,0.432,0.058,0.352,0.814
903,ryż brązowy;jogurt naturalny,0.172,ziemniaki,0.401,0.056,0.326,0.812
904,ziemniaki;oliwa z oliwek,0.071,mleko,0.434,0.025,0.352,0.811
905,oliwa z oliwek;jajka,0.071,mleko,0.434,0.025,0.352,0.811
906,ziemniaki;jogurt naturalny,0.165,ogórki,0.396,0.053,0.321,0.811
907,jajka;ogórki,0.155,makaron pełnoziarnisty,0.183,0.023,0.148,0.811
908,jabłka;mleko,0.170,oliwa z oliwek,0.196,0.027,0.159,0.810
909,jabłka;banany,0.160,jajka,0.432,0.056,0.350,0.810
910,ser żółty,0.418,kurczak,0.192,0.065,0.156,0.810
911,ziemniaki;ogórki,0.153,płatki owsiane,0.210,0.026,0.170,0.809
912,oliwa z oliwek;ser żółty,0.075,ryż brązowy,0.412,0.025,0.333,0.809
913,jabłka;płatki owsiane,0.082,pomidory,0.196,0.013,0.159,0.809
914,ziemniaki;chleb pełnoziarnisty,0.164,pomidory,0.196,0.026,0.159,0.809
915,pomidory;jogurt naturalny,0.074,ziemniaki,0.401,0.024,0.324,0.809
916,oliwa z oliwek;jajka,0.071,ser żółty,0.418,0.024,0.338,0.809
917,jajka;ogórki,0.155,jabłka,0.407,0.051,0.329,0.808
918,chleb pełnoziarnisty;jogurt naturalny,0.169,makaron pełnoziarnisty,0.183,0.025,0.148,0.808
919,chleb pełnoziarnisty;kurczak,0.076,jabłka,0.407,0.025,0.329,0.808
920,oliwa z oliwek;chleb pełnoziarnisty,0.075,ogórki,0.396,0.024,0.320,0.808
921,oliwa z oliwek;ser żółty,0.075,ogórki,0.396,0.024,0.320,0.808
922,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,jabłka,0.407,0.023,0.329,0.807
923,ziemniaki;jajka,0.177,płatki owsiane,0.210,0.030,0.169,0.807
924,ryż brązowy;kurczak,0.060,mleko,0.434,0.021,0.350,0.806
925,kurczak;makaron pełnoziarnisty,0.040,jogurt naturalny,0.434,0.014,0.350,0.806
926,oliwa z oliwek;kurczak,0.047,ogórki,0.396,0.015,0.319,0.806
927,ogórki;kurczak,0.065,ziemniaki,0.401,0.021,0.323,0.806
928,jajka;chleb pełnoziarnisty,0.180,jabłka,0.407,0.059,0.328,0.805
929,oliwa z oliwek;makaron pełnoziarnisty,0.036,chleb pełnoziarnisty,0.414,0.012,0.333,0.805
930,oliwa z oliwek;banany,0.069,jajka,0.432,0.024,0.348,0.805
931,oliwa z oliwek;banany,0.069,chleb pełnoziarnisty,0.414,0.023,0.333,0.805
932,banany;mleko,0.165,pomidory,0.196,0.026,0.158,0.804
933,jabłka;chleb pełnoziarnisty,0.162,kurczak,0.192,0.025,0.154,0.804
934,ziemniaki;banany,0.146,pomidory,0.196,0.023,0.158,0.804
935,jabłka;banany,0.160,płatki owsiane,0.210,0.027,0.169,0.804
936,oliwa z oliwek;jabłka,0.066,ogórki,0.396,0.021,0.318,0.803
937,jabłka;mleko,0.170,jajka,0.432,0.059,0.347,0.803
938,jabłka;makaron pełnoziarnisty,0.066,mleko,0.434,0.023,0.348,0.803
939,jajka;ogórki,0.155,mleko,0.434,0.054,0.348,0.803
940,chleb pełnoziarnisty;mleko,0.177,makaron pełnoziarnisty,0.183,0.026,0.147,0.803
941,ziemniaki;mleko,0.178,pomidory,0.196,0.028,0.157,0.803
942,płatki owsiane;ryż brązowy,0.070,oliwa z oliwek,0.196,0.011,0.157,0.802
943,płatki owsiane;ryż brązowy,0.070,pomidory,0.196,0.011,0.157,0.802
944,pomidory;jajka,0.070,oliwa z oliwek,0.196,0.011,0.157,0.802
945,oliwa z oliwek;mleko,0.075,makaron pełnoziarnisty,0.183,0.011,0.147,0.801
946,chleb pełnoziarnisty;jogurt naturalny,0.169,kurczak,0.192,0.026,0.154,0.801
947,banany,0.389,makaron pełnoziarnisty,0.183,0.057,0.147,0.801
948,chleb pełnoziarnisty;ogórki,0.163,jabłka,0.407,0.053,0.325,0.799
949,oliwa z oliwek;chleb pełnoziarnisty,0.075,jogurt naturalny,0.434,0.026,0.347,0.799
950,ziemniaki;ogórki,0.153,jogurt naturalny,0.434,0.053,0.346,0.798
951,ser żółty;płatki owsiane,0.078,jogurt naturalny,0.434,0.027,0.346,0.798
952,pomidory;jabłka,0.057,ser żółty,0.418,0.019,0.333,0.797
953,oliwa z oliwek;banany,0.069,ser żółty,0.418,0.023,0.333,0.797
954,jajka;mleko,0.171,ogórki,0.396,0.054,0.316,0.797
955,mleko;makaron pełnoziarnisty,0.071,jabłka,0.407,0.023,0.324,0.796
956,jabłka;płatki owsiane,0.082,chleb pełnoziarnisty,0.414,0.027,0.329,0.795
957,banany;mleko,0.165,makaron pełnoziarnisty,0.183,0.024,0.145,0.795
958,jabłka;jogurt naturalny,0.177,kurczak,0.192,0.027,0.153,0.794
959,ziemniaki;jajka,0.177,kurczak,0.192,0.027,0.153,0.794
960,ryż brązowy;kurczak,0.060,płatki owsiane,0.210,0.010,0.167,0.794
961,płatki owsiane;ryż brązowy,0.070,chleb pełnoziarnisty,0.414,0.023,0.329,0.794
962,jajka;chleb pełnoziarnisty,0.180,oliwa z oliwek,0.196,0.028,0.156,0.794
963,ziemniaki;ryż brązowy,0.156,płatki owsiane,0.210,0.026,0.167,0.794
964,jabłka;chleb pełnoziarnisty,0.162,płatki owsiane,0.210,0.027,0.167,0.794
965,oliwa z oliwek;ryż brązowy,0.070,ogórki,0.396,0.022,0.314,0.794
966,oliwa z oliwek;jabłka,0.066,ziemniaki,0.401,0.021,0.318,0.793
967,ser żółty;makaron pełnoziarnisty,0.063,ziemniaki,0.401,0.020,0.317,0.792
968,pomidory;ser żółty,0.065,banany,0.389,0.020,0.308,0.791
969,oliwa z oliwek;jajka,0.071,pomidory,0.196,0.011,0.155,0.790
970,mleko;makaron pełnoziarnisty,0.071,oliwa z oliwek,0.196,0.011,0.155,0.790
971,płatki owsiane;ryż brązowy,0.070,jogurt naturalny,0.434,0.024,0.343,0.790
972,ziemniaki;jogurt naturalny,0.165,kurczak,0.192,0.025,0.152,0.789
973,płatki owsiane;jajka,0.080,ogórki,0.396,0.025,0.313,0.789
974,jajka;kurczak,0.080,ogórki,0.396,0.025,0.313,0.789
975,kurczak;makaron pełnoziarnisty,0.040,ryż brązowy,0.412,0.013,0.325,0.789
976,ziemniaki;płatki owsiane,0.080,ryż brązowy,0.412,0.026,0.325,0.789
